Unexplained	Tissue	Phylogeny	genes	rank
27.783558792924	17.6899063475546	54.5265348595213	Yme1l1	7830
24.4175209692451	21.0624417520969	54.520037278658	Ccz1	7831
29.3488824101069	16.1321671525753	54.5189504373178	Rab11fip4os1	7832
35.2652259332024	10.2161100196464	54.5186640471513	Dph5	7833
22.9411764705882	22.5490196078431	54.5098039215686	Pcnx3	7834
20.3171456888008	25.1734390485629	54.5094152626363	Coq10a	7835
18.2377049180328	27.2540983606557	54.5081967213115	Ccdc8	7836
29.5734597156398	15.9241706161137	54.5023696682464	Tigd5	7837
0.97323600973236	44.5255474452555	54.5012165450122	Tbc1d9	7838
1.06312292358804	44.4518272425249	54.485049833887	Tm2d3	7839
24.4274809160305	21.087786259542	54.4847328244275	Trappc12	7840
21.6190476190476	23.9047619047619	54.4761904761905	Phip	7841
2.46913580246914	43.0555555555556	54.4753086419753	Kdm6b	7842
10.7744107744108	34.7643097643098	54.4612794612795	Pigz	7843
45.5424274973147	0	54.4575725026853	Nat10	7844
37.2826086956522	8.26086956521739	54.4565217391304	Sos1	7845
36.0383944153578	9.51134380453752	54.4502617801047	Mat1a	7846
25.355871886121	20.1957295373665	54.4483985765125	Trub2	7847
24.4951712028095	21.0711150131694	54.4337137840211	Ndufb9	7848
43.1734317343173	2.39852398523985	54.4280442804428	D930020B18Rik	7849
45.5719557195572	0	54.4280442804428	Zp2	7850
7.80437044745057	37.7731529656608	54.4224765868887	Stat5a	7851
40.5247813411079	5.05344995140913	54.421768707483	Kdf1	7852
45.5809334657398	0	54.4190665342602	Grcc10	7853
0	45.5862068965517	54.4137931034483	Acaa2	7854
39.1806722689076	6.40756302521009	54.4117647058824	Ints8	7855
2.87679799874922	42.714196372733	54.4090056285178	Abca1	7856
8.81720430107527	36.7741935483871	54.4086021505376	Zfp944	7857
25.7662835249042	19.8275862068965	54.4061302681992	Psmd1	7858
3.79098360655738	41.8032786885246	54.405737704918	Clec10a	7859
45.5968688845401	0	54.4031311154599	Slc25a10	7860
45.6016177957533	0	54.3983822042467	Exph5	7861
14.9139579349904	30.6883365200765	54.3977055449331	Sult1a1	7862
1.67364016736402	43.9330543933054	54.3933054393306	Emc8	7863
13.7992831541219	31.8100358422939	54.3906810035842	Ccdc82	7864
26.6221374045802	18.9885496183206	54.3893129770992	B230354K17Rik	7865
45.6106870229008	0	54.3893129770992	Hint1	7866
1.54291224686596	44.069431051109	54.3876567020251	Hgsnat	7867
43.5033686236766	2.11742059672762	54.3792107795958	9230116N13Rik	7868
0	45.6273764258555	54.3726235741445	1700112E06Rik	7869
3.77777777777778	41.8518518518518	54.3703703703704	Cox14	7870
5.16739446870451	40.4657933042213	54.3668122270742	Nsun4	7871
45.6356736242884	0	54.3643263757116	Mylk4	7872
45.6356736242884	0	54.3643263757116	Speer2	7873
20.2156334231806	25.4267744833783	54.3575920934412	Spdl1	7874
18.9622641509434	26.6981132075472	54.3396226415094	Prpf31	7875
24.65483234714	21.0059171597633	54.3392504930966	Gtf2f1	7876
41.4680648236416	4.19447092469018	54.3374642516683	Emx2os	7877
45.6625357483317	0	54.3374642516683	Spry3	7878
42.7377220480669	2.92580982236155	54.3364681295716	Gm5088	7879
12.1155638397018	33.5507921714818	54.3336439888164	Brcc3	7880
26.1977573904179	19.4699286442406	54.3323139653415	Pum1	7881
45.6716417910448	0	54.3283582089552	Teddm1b	7882
14.1403865717192	31.5361139369278	54.323499491353	Zhx2	7883
0	45.6831517183571	54.3168482816429	Lax1	7884
21.047227926078	24.6406570841889	54.3121149897331	Tchp	7885
0.83073727933541	44.8598130841121	54.3094496365524	Tmem55b	7886
0	45.6921587608906	54.3078412391094	Ccrl2	7887
12.7589967284624	32.9334787350055	54.3075245365322	Spo11	7888
37.7097729516288	7.99605133267522	54.2941757156959	Fbxl17	7889
2.83370618941089	42.8784489187174	54.2878448918717	Srpx	7890
45.7142857142857	0	54.2857142857143	Neurod1	7891
0	45.7142857142857	54.2857142857143	Ccr8	7892
15.9047619047619	29.8095238095238	54.2857142857143	Tgfbr2	7893
13.4903640256959	32.2269807280514	54.2826552462527	Nlrc3	7894
14.7338403041825	30.9885931558935	54.277566539924	Aph1a	7895
37.7183967112025	8.01644398766701	54.2651593011305	2610301B20Rik	7896
45.7416267942584	0	54.2583732057416	Uggt2	7897
12.7304653204565	33.0114135206321	54.2581211589113	Arrdc3	7898
1.59027128157156	44.1534144059869	54.2563143124415	Ndufaf1	7899
2.20588235294118	43.5457516339869	54.2483660130719	Hsbp1	7900
20.0828157349896	25.6728778467909	54.2443064182195	Itgb2	7901
34.409594095941	11.3468634686347	54.2435424354244	Aip	7902
0	45.7583547557841	54.2416452442159	Flna	7903
0	45.7611668185962	54.2388331814038	Adamtsl5	7904
26.2265834076717	19.5361284567351	54.2372881355932	Hif3a	7905
37.1884346959123	8.57427716849451	54.2372881355932	Pspc1	7906
36.6666666666667	9.0990990990991	54.2342342342342	Bag1	7907
32.6355851569933	13.1303520456708	54.2340627973359	Farsa	7908
28.8401253918495	16.9278996865204	54.2319749216301	Etohd2	7909
29.663330300273	16.105550500455	54.2311191992721	Nr2c2ap	7910
45.7692307692308	0	54.2307692307692	Eps15l1	7911
27.4311926605505	18.348623853211	54.2201834862385	Fam98b	7912
10.3921568627451	35.3921568627451	54.2156862745098	Hspa2	7913
23.679060665362	22.1135029354207	54.2074363992172	Ppih	7914
0	45.7933972310969	54.2066027689031	Icos	7915
13.5938827527613	32.2005097706032	54.2056074766355	Galt	7916
20.2731092436975	25.5252100840336	54.2016806722689	Fstl1	7917
6.8	39	54.2	Uchl1	7918
0	45.8020050125313	54.1979949874687	Itprip	7919
27.0522388059701	18.75	54.1977611940298	Rock2	7920
0	45.8083832335329	54.1916167664671	Mgam	7921
6.77392040643522	39.034716342083	54.1913632514818	Pcgf2	7922
28.8022813688213	17.0152091254753	54.1825095057034	Slc41a1	7923
0.766283524904215	45.0574712643678	54.176245210728	Abl1	7924
13.5186960690316	32.3106423777565	54.1706615532119	Irf2bp1	7925
0	45.8333333333333	54.1666666666667	Cdc25a	7926
5.89941972920696	39.9419729206963	54.1586073500967	Med14	7927
37.4505928853755	8.39920948616601	54.1501976284585	Stoml2	7928
45.8510638297872	0	54.1489361702128	Vwce	7929
45.8604651162791	0	54.1395348837209	Shroom3	7930
15.6829679595278	30.185497470489	54.1315345699831	Efcab14	7931
9.49667616334283	36.372269705603	54.1310541310541	Gnpat	7932
12.2418879056047	33.6283185840708	54.1297935103245	Gm14023	7933
35.9528487229862	9.92141453831041	54.1257367387033	Prmt3	7934
7.70625566636446	38.1686310063463	54.1251133272892	Csgalnact2	7935
13.6237256719184	32.2520852641335	54.1241890639481	Lats2	7936
27.7777777777778	18.1003584229391	54.1218637992831	Hdx	7937
31.2217194570136	14.6606334841629	54.1176470588235	Tmed5	7938
22.2993062438057	23.587710604559	54.1129831516353	Clcf1	7939
13.9699381078691	31.9186560565871	54.1114058355438	Psma6	7940
16.9082125603865	28.9855072463768	54.1062801932367	Akap7	7941
3.65556458164094	42.2420796100731	54.1023558082859	Fbxo17	7942
12.2533748701973	33.6448598130841	54.1017653167186	Slc35b4	7943
45.8986175115207	0	54.1013824884793	Foxg1	7944
45.9086078639745	0	54.0913921360255	Agrp	7945
7.63827919227392	38.2791922739245	54.0825285338016	Klf7	7946
27.7094972067039	18.2122905027933	54.0782122905028	Nim1k	7947
0	45.9251101321586	54.0748898678414	Plekhg2	7948
0	45.9265890778872	54.0734109221128	Sema6b	7949
36.4082433758587	9.51913640824337	54.0726202158979	Ankrd40	7950
9.14572864321608	36.78391959799	54.070351758794	Cct2	7951
9.93314231136581	36.0076408787011	54.0592168099331	Mtmr6	7952
16.5605095541401	29.3903548680619	54.049135577798	Dcaf17	7953
0	45.9523809523809	54.047619047619	Acp5	7954
14.5954962468724	31.3594662218515	54.0450375312761	Yes1	7955
18.8297872340426	27.1276595744681	54.0425531914894	Serbp1	7956
0	45.9600347523892	54.0399652476108	Riok1	7957
24.7863247863248	21.1775878442545	54.0360873694207	Inpp4a	7958
13.0252100840336	32.9411764705882	54.0336134453782	Sde2	7959
22.1476510067114	23.8255033557047	54.0268456375839	Paip2b	7960
17.0652173913043	28.9130434782609	54.0217391304348	B230217O12Rik	7961
14.0881590319793	31.8928262748487	54.019014693172	Kcnc1	7962
41.3280475718533	4.65807730426164	54.013875123885	Tsga13	7963
0	45.9896983075791	54.0103016924209	Ffar2	7964
9.33920704845815	36.6519823788546	54.0088105726872	Txnrd2	7965
0	45.9969788519637	54.0030211480363	Atat1	7966
5	41	54	Evi5	7967
0	46.001523229246	53.998476770754	Batf	7968
30.4780876494024	15.5378486055777	53.9840637450199	Snrpd3	7969
35.8013120899719	10.2155576382381	53.9831302717901	Timm10	7970
9.14105594956659	36.8794326241135	53.9795114263199	Amica1	7971
35.9825327510917	10.0436681222707	53.9737991266376	Disp2	7972
14.4867549668874	31.5397350993378	53.9735099337748	Tssc1	7973
42.4643584521385	3.56415478615071	53.9714867617108	Cxx1b	7974
46.0334029227557	0	53.9665970772443	Gpatch4	7975
32.8584149599288	13.1789848619768	53.9626001780944	Prkaca	7976
0	46.0380348652932	53.9619651347068	Zfp57	7977
30.5917753259779	15.4463390170512	53.9618856569709	Nfkbie	7978
35.4147250698975	10.6244175209692	53.9608574091333	S100a3	7979
11.9585687382298	34.0866290018832	53.954802259887	Sacs	7980
22.0825852782765	23.967684021544	53.9497307001795	Ints12	7981
13.3096716947649	32.7417923691216	53.9485359361136	Smarcd2	7982
34.3719571567673	11.6845180136319	53.9435248296008	Coq4	7983
16.3461538461538	29.7275641025641	53.9262820512821	Parp8	7984
15.9886471144749	30.085146641438	53.926206244087	Smim3	7985
21.4587737843552	24.630021141649	53.9112050739958	4930520O04Rik	7986
1.71428571428571	44.3809523809524	53.9047619047619	Atp1a3	7987
37.5527426160338	8.54430379746836	53.9029535864979	Zfp646	7988
28.1910009182736	17.9063360881543	53.9026629935721	Slc30a9	7989
8.40336134453782	37.6950780312125	53.9015606242497	Sort1	7990
41.7153996101365	4.3859649122807	53.8986354775828	Drd5	7991
20.3079884504331	25.7940327237729	53.897978825794	Adh5	7992
25.7334450963956	20.3688181056161	53.8977367979883	1700066M21Rik	7993
41.0984848484848	5.01893939393939	53.8825757575757	Rps25	7994
1.5527950310559	44.5652173913044	53.8819875776398	Aaed1	7995
0	46.1198738170347	53.8801261829653	Fkbp14	7996
25.3551912568306	20.7650273224044	53.879781420765	Ppp2r5d	7997
40.7142857142857	5.40816326530612	53.8775510204082	Prdm4	7998
2.36162361623616	43.7638376383764	53.8745387453875	Twist2	7999
21.4365881032548	24.6913580246914	53.8720538720539	Eif4a3	8000
12.7139364303178	33.4148329258354	53.8712306438468	Jade1	8001
27.228207639569	18.9030362389814	53.8687561214496	Snrpb	8002
39.2452830188679	6.88679245283019	53.8679245283019	Mycl	8003
0	46.1330935251799	53.8669064748201	Rras2	8004
3.97350993377483	42.1633554083885	53.8631346578366	Tnip2	8005
46.1386138613861	0	53.8613861386139	Wbscr16	8006
19.4297782470961	26.7159450897571	53.8542766631468	Msh3	8007
40.1923076923077	5.96153846153846	53.8461538461539	Hist1h2bm	8008
8.12445980985307	38.0293863439931	53.8461538461538	Mgat1	8009
27.8721278721279	18.2817182817183	53.8461538461538	Zfp687	8010
37.236084452975	8.92514395393474	53.8387715930902	Nrip3	8011
22.9312063808574	23.2303090727817	53.8384845463609	Zfp961	8012
31.0189359783589	15.1487826871055	53.8322813345356	Unc5a	8013
0	46.168768186227	53.831231813773	Ap1g2	8014
27.7996070726916	18.3693516699411	53.8310412573674	Mapkapk5	8015
34.3207354443309	11.8488253319714	53.8304392236976	1700001G11Rik	8016
44.8140900195695	1.36986301369863	53.8160469667319	Dmp1	8017
45.4730417090539	0.712105798575788	53.8148524923703	Cic	8018
13.166144200627	33.0198537095089	53.8140020898642	Nudt12	8019
25.9533898305085	20.2330508474576	53.8135593220339	Nkiras1	8020
21.52466367713	24.6636771300448	53.8116591928251	Bard1	8021
3.23325635103926	42.9561200923788	53.810623556582	Cmtm6	8022
8.92193308550186	37.2676579925651	53.8104089219331	C1qtnf6	8023
19.4792671166827	26.7116682738669	53.8090646094503	Mipol1	8024
17.8780284043442	28.3208020050125	53.8011695906433	Kif5a	8025
44.3	1.9	53.8	Efcab3	8026
12.591389114541	33.6311941510967	53.7774167343623	Azin1	8027
9.69023034154091	36.5369340746624	53.7728355837967	Dmrta1	8028
0	46.2307692307692	53.7692307692308	Ptar1	8029
38.4406165004533	7.79691749773345	53.7624660018132	Pcnx2	8030
17.205998421468	29.0449881610103	53.7490134175217	Tmppe	8031
40.1247401247401	6.13305613305613	53.7422037422037	Spg7	8032
0	46.2599854756717	53.7400145243283	Snx18	8033
31.2026002166847	15.0595882990249	53.7378114842904	Gpatch11	8034
0	46.2650602409638	53.7349397590361	Tbl1x	8035
0	46.2717058222676	53.7282941777324	Cbfa2t3	8036
31.1594202898551	15.1138716356108	53.7267080745342	Thra	8037
9.83606557377049	36.4438839848676	53.7200504413619	Plekhm3	8038
25.0704225352113	21.2206572769953	53.7089201877934	Kctd4	8039
17.7352206494588	28.5595337218984	53.7052456286428	Eif3f	8040
20.8994708994709	25.3968253968254	53.7037037037037	Dars2	8041
22.011385199241	24.2884250474383	53.7001897533207	Aifm1	8042
0	46.3040446304045	53.6959553695955	Cryba4	8043
5.71065989847716	40.6091370558376	53.6802030456853	Lmbrd1	8044
17.3202614379085	29.0032679738562	53.6764705882353	Krr1	8045
0.111358574610245	46.2138084632517	53.6748329621381	Anp32e	8046
38.1188118811881	8.21782178217822	53.6633663366337	Lipt1	8047
2.24390243902439	44.0975609756098	53.6585365853658	Slc27a6	8048
0	46.3576158940397	53.6423841059603	Ngrn	8049
13.9823008849558	32.3893805309735	53.6283185840708	Apitd1	8050
6.95134061569017	39.4240317775571	53.6246276067527	Bcl10	8051
0	46.3768115942029	53.6231884057971	Gstm5	8052
13.8238573021182	32.5529542920847	53.6231884057971	Nup50	8053
8.54353132628153	37.8356387306753	53.6208299430431	Ctnnal1	8054
11.5238095238095	34.8571428571429	53.6190476190476	Cep41	8055
0	46.3855421686747	53.6144578313253	Slc9a5	8056
2.51419302514193	43.8767234387672	53.6090835360908	Epn2	8057
46.3976945244957	0	53.6023054755043	Rps12	8058
46.4077669902913	0	53.5922330097087	Emc6	8059
12.402496099844	34.009360374415	53.588143525741	Zfp2	8060
4.26008968609865	42.152466367713	53.5874439461883	Slc22a18	8061
4.75367329299914	41.6594641313742	53.5868625756266	Tmcc3	8062
40.0614754098361	6.35245901639344	53.5860655737705	Wtap	8063
46.4147286821705	0	53.5852713178295	Pus1	8064
3.49056603773585	42.9245283018868	53.5849056603773	Gpr155	8065
1.19485294117647	45.2205882352941	53.5845588235294	Thbd	8066
36.1213235294118	10.2941176470588	53.5845588235294	Mrps24	8067
0	46.4260929909785	53.5739070090215	Slc44a2	8068
32.6655052264808	13.7630662020906	53.5714285714286	Mxd4	8069
45.993413830955	0.439077936333699	53.5675082327113	Cers6	8070
6.29514963880289	40.1444788441692	53.5603715170279	Slamf9	8071
0	46.4409122322046	53.5590877677954	C2cd5	8072
36.7041198501873	9.7378277153558	53.5580524344569	Ttll1	8073
2.01923076923077	44.4230769230769	53.5576923076923	Slc2a6	8074
42.4686192468619	3.97489539748954	53.5564853556485	Cd55b	8075
46.4522232734153	0	53.5477767265847	Astn1	8076
21.8390804597701	24.6168582375479	53.544061302682	Sap30	8077
8.07086614173228	38.3858267716535	53.5433070866142	Hcar2	8078
13.1242740998839	33.3333333333333	53.5423925667828	Dhx15	8079
0	46.4637421665175	53.5362578334825	Yeats4	8080
7.29517396184063	39.1694725028058	53.5353535353535	Bend5	8081
27.7318640955005	18.732782369146	53.5353535353535	Slc25a32	8082
12.6651982378855	33.8105726872247	53.5242290748899	Ttpa	8083
46.4816650148662	0	53.5183349851338	Msto1	8084
21.7641418983701	24.7363374880153	53.4995206136146	Ubr2	8085
0	46.5040650406504	53.4959349593496	Mmp11	8086
37.5770020533881	8.93223819301848	53.4907597535934	Sned1	8087
9.33962264150943	37.1698113207547	53.4905660377358	Dennd6b	8088
0	46.510067114094	53.489932885906	5530601H04Rik	8089
18.3720930232558	28.1395348837209	53.4883720930233	Tdrd7	8090
46.5116279069767	0	53.4883720930233	Taf13	8091
0	46.5135356849877	53.4864643150123	Rtn3	8092
42.0318725099602	4.48207171314741	53.4860557768924	Clpp	8093
46.5139442231076	0	53.4860557768924	F830016B08Rik	8094
4.16036308623298	42.3600605143722	53.4795763993948	Tm9sf4	8095
0.993676603432701	45.5284552845528	53.4778681120144	Cnot7	8096
0	46.5360391882435	53.4639608117565	Oaf	8097
2.51017639077341	44.0298507462687	53.4599728629579	Avil	8098
6.81173131504257	39.7350993377483	53.4531693472091	Rtn4	8099
23.4326824254882	23.1243576567318	53.4429599177801	Ruvbl1	8100
46.5613382899628	0	53.4386617100372	T	8101
43.3206106870229	3.24427480916031	53.4351145038168	Slc26a8	8102
21.5665236051502	25	53.4334763948498	Ctr9	8103
27.4626865671642	19.1044776119403	53.4328358208955	Mfsd2a	8104
30.4901960784314	16.078431372549	53.4313725490196	Apof	8105
34.4	12.1777777777778	53.4222222222222	St3gal1	8106
0	46.5802735781138	53.4197264218862	Atp8a2	8107
30.4066543438078	16.173752310536	53.4195933456562	Tex261	8108
21.875	24.7159090909091	53.4090909090909	Lzts1	8109
21.4912280701754	25.109649122807	53.3991228070175	Lipe	8110
5.1231527093596	41.4778325123153	53.3990147783251	Anapc5	8111
3.14083080040527	43.4650455927052	53.3941236068896	Gemin7	8112
17.7304964539007	28.8753799392097	53.3941236068896	Gulp1	8113
0	46.6200466200466	53.3799533799534	Mppe1	8114
13.840830449827	32.7854671280277	53.3737024221453	Kifap3	8115
43.7755102040816	2.85714285714286	53.3673469387755	Map1a	8116
31.2871287128713	15.3465346534653	53.3663366336634	1700001J11Rik	8117
46.6350710900474	0	53.3649289099526	Tgm4	8118
0	46.636259977195	53.363740022805	Csf3r	8119
22	24.6363636363636	53.3636363636364	Slc9a1	8120
0	46.6377440347072	53.3622559652928	Mpzl3	8121
10.2813852813853	36.3636363636364	53.3549783549784	Nfatc3	8122
0	46.6493168510085	53.3506831489915	Cdc40	8123
15.3592072667217	31.2964492155244	53.3443435177539	Pde4b	8124
7.44274809160305	39.2175572519084	53.3396946564886	Chpf2	8125
1.5625	45.1041666666667	53.3333333333333	Rai14	8126
13.6708860759494	32.9957805907173	53.3333333333333	Uprt	8127
0.287769784172662	46.4028776978417	53.3093525179856	Eif1b	8128
46.6922339405561	0	53.3077660594439	Wdr26	8129
43.8297872340426	2.87234042553191	53.2978723404255	Htr2b	8130
16.043956043956	30.6593406593407	53.2967032967033	Tmem9b	8131
3.98698128559805	42.7176566314076	53.2953620829943	Gadd45g	8132
0	46.7050543825976	53.2949456174024	Slc16a6	8133
10.8639863130881	35.8426005132592	53.2934131736527	Tbcd	8134
8.02675585284281	38.6845039018952	53.288740245262	Hlx	8135
1.17111255692908	45.5432661027977	53.2856213402733	Usp4	8136
35.2201257861635	11.5004492362983	53.2794249775382	Arhgef9	8137
5.13670256835128	41.5907207953604	53.2725766362883	Mapk3	8138
4.67289719626168	42.0560747663551	53.2710280373832	Erg	8139
36.5535248041775	10.1827676240209	53.2637075718016	Plscr5	8140
29.5272078501338	17.2167707404103	53.2560214094558	Arl6	8141
41.4585414585415	5.29470529470529	53.2467532467532	Psmb3	8142
34.9372384937238	11.8200836820084	53.2426778242678	Hspd1	8143
0	46.7587672688629	53.2412327311371	Sestd1	8144
0.646203554119548	46.1227786752827	53.2310177705977	Bdp1	8145
0	46.7730742539903	53.2269257460097	Itfg1	8146
33.6405529953917	13.1336405529954	53.2258064516129	Ddx25	8147
26.6600594648166	20.1189296333003	53.221010901883	Wdr31	8148
24.0740740740741	22.7095516569201	53.2163742690059	Ahcy	8149
12.7249357326478	34.0616966580977	53.2133676092545	Mycn	8150
37.5257731958763	9.27835051546392	53.1958762886598	Cdk12	8151
46.8085106382979	0	53.1914893617021	Lyrm5	8152
15.0786308973173	31.7298797409806	53.1914893617021	Stk4	8153
0	46.810598626104	53.189401373896	Fgd6	8154
